"0","1","2","3","4","5","6","7","8","9","10","11","12","$oid","review_id","user_id","business_id","stars","useful","funny","cool","text","date","$oid (right)"
9971,"JdIO0SZKGZPonTuZH8mDXQ","Hyatt Regency Orlando","9801 International Dr","Orlando","FL","32819",28.4278023064,-81.4685457427,4,529,1,"Venues & Event Spaces, Hotels, Diners, Hotels & Travel, Restaurants, Event Planning & Services","61aca52666e2b451ab58af70","xB5LfoP0upRRCsoYohDOrA","MlYfgxzaXwLZ2qdsmRhZGg","JdIO0SZKGZPonTuZH8mDXQ",4,2,1,1,"I accompanied my husband to Orlando for Cisco Live. We chose the Peabody due to its close proximity to the convention center (the most convenient location) and stayed here from a Sat to a Fri. We arrived extremely early on Saturday and luckily they had an available room for us. I wasn't a fan of the smaller room (and I'd be the one hanging out in it the most) so we upgraded a notch and got a larger room in the Mallard Tower. It was very spacious with a separate seating area and a vanity for me! Yes, the Mallard Tower is the older building, but when we looked to switch to the newer tower due to our a/c not working so well, I didn't like the size/layout of the room. We decided our current room was better. We had another minor glitch in that our fridge was not working, but that was fixed by giving us another working fridge in the room.

Should I need to return to Orlando to be near the convention center, I would stay here again. The convenience factor is huge, but the service is what sold me. It was impeccable. Every single person is incredibly accommodating and nice! Really made our hotel stay and minor blips easy to get over. Although I wish the rooms had coffee makers. Another plus are those like me who do not have children. Luckily, there are two pools. The grotto pool is the huge one w/ the waterfall close to the parking structure. The quieter lap pool is also large and catered more towards adults. I loved this area. While the husband was in his classes, I was relaxing by the pool. More hotels need two pool areas like the Peabody. I also got to check out the lovely fitness center (didn't use it), and used the spa twice. Wish the spa was larger with a hot sauna as well as the steam sauna.

Peabody also has a few restaurants. I recommend Napa for lunch and dinners. B-Line Grill was gross and Capriccio not very good either. I also recommend self-park. I'm normally a valet girl b/c I'm lazy, but every time we valeted, it was backed up and took forever for our car to come out. The parking structure is conveniently located a short walk from the hotel. It was faster and a bit cheaper to park this way.",1373674541000,"61aca64ba536b27596ec2777"
9971,"JdIO0SZKGZPonTuZH8mDXQ","Hyatt Regency Orlando","9801 International Dr","Orlando","FL","32819",28.4278023064,-81.4685457427,4,529,1,"Venues & Event Spaces, Hotels, Diners, Hotels & Travel, Restaurants, Event Planning & Services","61aca52666e2b451ab58af70","faS9tPr2lMU6g9QNXHEGxA","MXkZMiDX8oH4d5UhwMSWdw","JdIO0SZKGZPonTuZH8mDXQ",3,0,0,0,"I find that there are things I like and don't like about this hotel. I came here for a conference in July and found that with all the wings in this hotel it can be very confusing to get around and get lost. Also there was a dance competition going on at the same time that seemed to bleed into our area.

The food supplied at lunches and dinner was good every time, no real complaints. A little better than standard hotel conference food- however one of my roommates for the conference was a vegetarian and she was not happy with the tofu option that was provided at EVERY meal.

Next, I found the pool to not have very much space to accommodate enough people at all. We went outside at 1pm and found not one single spot to sit. This would dissuade me from coming back to this hotel.

The food in the restaurants was very expensive, hard to find  quick cheap lunch in our off time. Additionally, the bar they had open at night by the entrance to the hotel was VERY expensive for a drink. I am talking 13-17$ per drink. No thank you.

Lastly, my biggest issue was the bathroom in our hotel room. It was great and all that a TV was in the mirror- not gonna lie, that was COOL. However, there were slots in the bathroom door so there was no real privacy at all. It was like the slots on a closet door? I was rooming with some people that I was not as familiar with and I was turned off by this- especially for how expensive it is to stay here! I later learned that not all the rooms were like this, only on our wing.",1472139733000,"61aca64ba536b27596ec273c"
9971,"JdIO0SZKGZPonTuZH8mDXQ","Hyatt Regency Orlando","9801 International Dr","Orlando","FL","32819",28.4278023064,-81.4685457427,4,529,1,"Venues & Event Spaces, Hotels, Diners, Hotels & Travel, Restaurants, Event Planning & Services","61aca52666e2b451ab58af70","LiPIppsb2VjMo7BxR7hEHg","9mDYT4O20SSGjOUmjMZVnw","JdIO0SZKGZPonTuZH8mDXQ",5,0,0,0,"Clearly The MLBPA has some taste. I definitely enjoyed my stay here. I came for a trade show and the room was built in to my cost. 

 I thought everything about the hotel was nice. The room was nice,clean and comfy.  As almost everyone had said the TV in the bathroom was awesome. Not that I would need the TV, but since it was there I made a point of turning it on while in the shower. 

We had breakfast and a working lunch during the trade show. The lunch was so so good. Tons of choices really good chicken and steak. Delicious deserts. Not your typical buffet lunch. 

They have nice piano bar in the lobby, with actually decently priced cocktails. It looks a lot swankier than it really is. But still nice. The food at the restaurants are pretty good. I think they have 4 or 5 restaurants. The pool area is huge too. Top Notch. 

The hotel is also really close to the Pointe, which has a movie theater and tons of places to eat and shop. They even have an awesome comedy club! So you don't have to pay for a cab or Mears to go anywhere. If you're  only in town of a conference or trade show.",1290444493000,"61aca64ba536b27596ec27ad"
9971,"JdIO0SZKGZPonTuZH8mDXQ","Hyatt Regency Orlando","9801 International Dr","Orlando","FL","32819",28.4278023064,-81.4685457427,4,529,1,"Venues & Event Spaces, Hotels, Diners, Hotels & Travel, Restaurants, Event Planning & Services","61aca52666e2b451ab58af70","J-d2jDDqQDj58bYcWtThTQ","pLlk5EDFSiW06iX4PGHliw","JdIO0SZKGZPonTuZH8mDXQ",5,0,0,0,"This Hotel is amazing. I came for a work conference. The rooms are everything you want and and very clean. The pool is wonderful perfect for the family. One of the coolest parts was the mirror in the bathroom has its own tv in the center the food is a little on the higher side for cost. However 5 minutes away there are a wide variety of places to eat. Would highly recommend.",1444253823000,"61aca64ba536b27596ec2920"
9971,"JdIO0SZKGZPonTuZH8mDXQ","Hyatt Regency Orlando","9801 International Dr","Orlando","FL","32819",28.4278023064,-81.4685457427,4,529,1,"Venues & Event Spaces, Hotels, Diners, Hotels & Travel, Restaurants, Event Planning & Services","61aca52666e2b451ab58af70","c5xud7_iIMl0upkgPX-ZwA","JysF40STBTmx7h-sU1FHgg","JdIO0SZKGZPonTuZH8mDXQ",4,1,0,1,"You've prolly heard, there is a duck parade here.. go check it out..

Great convention space.

There are 2 towers of for hotel rooms. Get into the new tower. Its nicer.
There is bar with a patio , sorta overlooking the pool.. the patio is a good place to smoke a cigar..

I can;t remember a thing about the food..

I do remember having a cigar every night there for 5 nights and the service was attentive and professional..",1314238869000,"61aca64ba536b27596ec2925"
9971,"JdIO0SZKGZPonTuZH8mDXQ","Hyatt Regency Orlando","9801 International Dr","Orlando","FL","32819",28.4278023064,-81.4685457427,4,529,1,"Venues & Event Spaces, Hotels, Diners, Hotels & Travel, Restaurants, Event Planning & Services","61aca52666e2b451ab58af70","AC7UH66gCXmGkAAzLMFMBw","3mQhUcpcVpjWcEbY0rNOTg","JdIO0SZKGZPonTuZH8mDXQ",5,3,1,1,"Another great stay, the ducks are gone,but the property is still great the pools are awesome,  the staff is over the top friendly.  A few things I would like to see change and would make them better. 
1. make your food and drink prices realistic $17.00 for a burger that would be $6 at five guys or red robin.  People would stay on property and eat there $6.38 for a beer ridiculous   charge $7 for a burger and maybe $2.50 for a beer sales would go up 800% and profits would soar
2.  The $27 a day for Valet parking and the cluster when parking is very chaotic and pisses people off.  get a system that works and this should be included in the resort fee $23 a day so take that $60 a day in fees and give people something for it food credit in the restaurant drink credit for use at the bar, Something !!!  
3. stream line check in. never should it take 30 min to give someone your money, a lot of room to improve here maybe even have self check in kiosk set up for people that are tech say enough to type in and swipe a credit card.
 I think with a few common sense changes this properties revenue could go thru the roof.",1432648490000,"61aca64ba536b27596ec2922"
12118,"8NB62rqOWHy3zDck4cCBhQ","A Land Remembered","9939 Universal Blvd","Orlando","FL","32819",28.4270639325,-81.4346898043,4.5,193,1,"Italian, Steakhouses, Restaurants","61aca52666e2b451ab58b050","lLfFLCaDT94nu6IKuiuv5w","ksU2qmS288fldkUcL0kRGA","8NB62rqOWHy3zDck4cCBhQ",1,2,2,0,"Really disappointed here when I dropped by for lunch. Looking back I don't think there is one positive thing I can say about this place based upon my experience.

It went south right away when we found ourselves waiting five minutes at the hostess stand to be seated. When she finally did appear, there was no apology or explanation offered. The place looked to be about half full but perhaps they were short staffed?

We did get our drinks ordered and delivered quickly (ok one good thing) but from there it took 50 minutes for us to get our food ordered and out from the kitchen. I went with the sliders and my table mates both got the grouper sandwich. 

My sliders arrived luke warm at best, had stale buns, were overcooked and lack any flavor. As a side, I picked homemade chips that were cold, not crispy and again not really tasty. At this point, we were late to get back from lunch or I would have sent everything back. 

Service was spotty throughout with my water glass going empty on two occasions and no real feedback on why things were so slow.

Sorry to say you can do much better than here and this will be a land soon forgotten.",1425497407000,"61aca64ba536b27596ec2857"
12118,"8NB62rqOWHy3zDck4cCBhQ","A Land Remembered","9939 Universal Blvd","Orlando","FL","32819",28.4270639325,-81.4346898043,4.5,193,1,"Italian, Steakhouses, Restaurants","61aca52666e2b451ab58b050","5ikwvEJyaHL0ZoxIAVdNjA","e7kyTd-I4uOxk-1bEbmEgw","8NB62rqOWHy3zDck4cCBhQ",4,0,0,0,"What a great place to dine with friends.  This restaurant, in the Rosen Shingle Resort, is among the best in the area, which is why, we could not believe how empty it was on a Friday evening.  It certainly wasn't because of the food or service which were superb!  All our entrees (pan seared scallops, grouper, seabass and braised short ribs) were a good size and scrumptious.  JJ, our server, was both very personable and helpful.  For the amazing quality of the food, this definitely is a great place to dine.",1407706779000,"61aca64ba536b27596ec2854"
9236,"1fOuiCzrduZUc-RoPgzpqg","Friendly Confines","4757 S Orange Ave","Orlando","FL","32806",28.4941679,-81.3747182,3.5,68,0,"Chicken Wings, Burgers, Salad, Restaurants","61aca52666e2b451ab58af16","uZ5DdFVj1aAds2yzDNE3-A","IlvO-2oWpDMXRTg_F7wHcA","1fOuiCzrduZUc-RoPgzpqg",3,0,0,0,"A sports bar with bar food. It's not bad, but it's not great. The place is well kept and definitely has a massive amount of TV's, as well as outdoor seating. The waitress told me it gets really crowded during the night, I'm assuming that's for the bar, since they have a extensive alcohol options.
We went for lunch and started with the spinach and artichoke dip, and it was pretty bland. I think it was reheated and brought out. I ordered a buffalo chicken wrap and sweet potato fries, both were decent. The prices are average and portion sizes aren't anything to get excited about.
Seems like this is the ideal spot for beer, wings and a ball game. All 3 of which I had none of during this lunch.",1533413976000,"61aca64ba536b27596ec2817"
10156,"yKvlRknp1Feues1rG-aJlg","Lucky Strike Boston","145 Ipswich St","Boston","MA","02215",42.347509,-71.09425,2.5,486,1,"Pool Halls, Sandwiches, Bars, American (Traditional), Arts & Entertainment, Event Planning & Services, Pizza, Nightlife, Bowling, Restaurants, Active Life, Venues & Event Spaces, Sports Bars, Arcades","61aca52666e2b451ab58af8a","tKtIBwsPrt0KnKxHChrQ3Q","XiwiUDj7HTMDShp2migJqA","yKvlRknp1Feues1rG-aJlg",4,1,0,0,"Nice place inside beer is good got some good waitresses, food is like so so but the waitress i had, i believe her name was Cristina very pretty, nice smile and very nice. Great memory when it comes to wht i ordered so didn't have to repeat my self for round 2. Bowling and pool tables on the pricy side but not bad. Management has really sunk this place compared to what it used to be. Always running out of stuff ,so have to always check to see what they do have. As long as they have good waitresses like cristina ill always come back.",1502857916000,"61aca64ba536b27596ec2837"
10156,"yKvlRknp1Feues1rG-aJlg","Lucky Strike Boston","145 Ipswich St","Boston","MA","02215",42.347509,-71.09425,2.5,486,1,"Pool Halls, Sandwiches, Bars, American (Traditional), Arts & Entertainment, Event Planning & Services, Pizza, Nightlife, Bowling, Restaurants, Active Life, Venues & Event Spaces, Sports Bars, Arcades","61aca52666e2b451ab58af8a","zD20jfGlcwvqhEIsyUMaBw","JtJ5ANuWIGBBQTxEnl2kWQ","yKvlRknp1Feues1rG-aJlg",1,1,1,0,"I just want to let everyone know that I was completely correct in that no one from Lucky Strike had contacted me to apologize for our terrible experience. We will not be visiting them again and will ensure that we let anyone know who asks how terrible their service is.",1454123272000,"61aca64ba536b27596ec27f6"
10156,"yKvlRknp1Feues1rG-aJlg","Lucky Strike Boston","145 Ipswich St","Boston","MA","02215",42.347509,-71.09425,2.5,486,1,"Pool Halls, Sandwiches, Bars, American (Traditional), Arts & Entertainment, Event Planning & Services, Pizza, Nightlife, Bowling, Restaurants, Active Life, Venues & Event Spaces, Sports Bars, Arcades","61aca52666e2b451ab58af8a","NNhu-6kepGmyqG8AD7zgCw","3fomUsXlB9yJLfi_sDhDQg","yKvlRknp1Feues1rG-aJlg",2,1,0,0,"We went here on Halloween night.  I know, I am so cool for bowling on such a sweet holiday like Halloween but anyway...  I wasn't really impressed.  It looked nice and the servers were ok.  But it was super expensive!  I mean, I love the idea of drinking beers whilst bowling and making an idiot of myself, but I certainly do not want to pay $18 a game!  I even asked if they had some sort of package deal and all I got was a blank stare.  Ugh!  I probably will not be back, but I do still love bowling.  I wonder if there are any places in the 'burbs that serve beer and have bowling....????",1197301108000,"61aca64ba536b27596ec27ac"
